1408654497328864993,Penthouse | Terrace Views & A/C | Steps to Reforma,569838375,1.4705328493825367e+18,Jeremy,nan,Cuauhtémoc,19.4304432,-99.169646,Entire home/apt,2766.0,1.0,53,2026-06-14,3.91,74,312,46,nan
1674754418737791029,Vibrante departamento cerca de Reforma,93316534,1.4671268736525752e+18,Landot Living,nan,Cuauhtémoc,19.4325426,-99.1700654,Entire home/apt,3838.0,2.0,1,2026-05-29,1.0,9,269,1,nan
1085208727668996633,11. Habitación c/Baño Reforma Zona Rosa Roma Nort,106278810,1.4672888695922007e+18,Adrian,nan,Cuauhtémoc,19.42399,-99.1627,Private room,1029.0,1.0,181,2026-05-31,6.35,33,335,69,nan
1706592026421551483,Habitación en el corazón de Polanco,688569327,1.6700407430684984e+18,Tania,nan,Miguel Hidalgo,19.4377025,-99.2013192,Private room,1141.0,1.0,0,nan,nan,1,365,0,nan
42182434,Loft Container Best Location Roma Norte 1st floor,51440298,1.4658041922994578e+18,Mau,nan,Cuauhtémoc,19.42052,-99.1578,Entire home/apt,870.0,2.0,102,2026-05-27,1.92,7,256,14,nan
12953181,Casita Condesa con habitación en magnífica terraza,71173957,1.462794350613421e+18,Diana,nan,Cuauhtémoc,19.41792,-99.17241,Private room,913.0,1.0,118,2026-06-13,0.99,1,315,18,nan
29993117,Departamento Completo a 3 min del Sumaya,220958128,1.4691670724507185e+18,Casa Cono,nan,Miguel Hidalgo,19.44543,-99.20443,Entire home/apt,2603.0,5.0,7,2022-02-27,0.08,6,90,0,nan
1268296437147824418,Condesa 4 Guests | Pool | 3Br,58873114,1.4667071158111951e+18,Alejandro,nan,Cuauhtémoc,19.410839818768423,-99.18136515709342,Entire home/apt,3840.0,1.0,15,2026-06-01,0.9,8,289,12,nan
1593728277095466028,Amazing Loft •Prime location• private terrace,23382111,1.465272540411874e+18,Gerardo,nan,Cuauhtémoc,19.420230859406537,-99.16686940938234,Entire home/apt,1685.0,2.0,12,2026-06-07,2.69,64,308,12,nan
1660302946896225355,Great spot in mexico city,213834349,1.4691183659965783e+18,Melissa,nan,Cuauhtémoc,19.419590004065924,-99.16922067460708,Entire home/apt,2863.0,1.0,0,nan,nan,2,354,0,nan
